Locality,AnimalType,Name,SpecificBreed,PrimaryBreed,PrimaryColour,De-sexed,Gender,Age
MAPLETON,Cat       ,Justine,DOMSH     ,DOMSH ,BlackWhite,Y,F,3
MAPLETON,D         ,Honeybear,POMERANIAX,POMERA,Blonde    ,Y,F,8
MAPLETON,D         ,Miney,MALTESE   ,MALTES,White     ,Y,F,15
MAPLETON,Cat       ,Lulu,RAGDOLL   ,RAGDOL,SealPoint ,Y,F,3
MAPLETON,D         ,Storm,COLLBORDR ,COLLBO,TriColour ,Y,F,3
MAPLETON,D         ,Askari,GERMNSHEP ,GERMNS,Black     ,Y,M,9
MAPLETON,D         ,Mbili,SHARPEI   ,SHARPE,Chocolate ,Y,F,5
MAPLETON,D         ,billy,POMERANIAX,POMERA,Cream     ,Y,M,21
MAPLETON,D         ,Pippin,KOOLIE    ,KOOLIE,Black     ,Y,F,11
MAPLETON,Cat       ,Twmcyn,TABBY     ,TABBY ,Ginger    ,Y,M,11
MAPLETON,Cat       ,Willow,TABBY     ,TABBY ,Tabby     ,Y,F,11
MAPLETON,D         ,Meg,COLLBORDR ,COLLBO,BlackWhite,Y,F,10
MAPLETON,D         ,Stanely,COLLBORDR ,COLLBO,Wheaten   ,Y,M,6
MAPLETON,Cat       ,Maggie,DOMSH     ,DOMSH ,White     ,Y,F,3
MAPLETON,D         ,Jack,HEELER    ,HEELER,Blue      ,Y,M,10
MAPLETON,Cat       ,Red,BURMESE   ,BURMES,Red       ,Y,M,13
MAPLETON,Cat       ,Metta,BURMESE   ,BURMES,Blue      ,Y,F,13
MAPLETON,D         ,Bella,GERMNSHEP ,GERMNS,Sable     ,Y,F,3
MAPLETON,Cat       ,Yoda,PERSIAN X ,PERSIA,Black     ,Y,F,7
MAPLETON,D         ,Spencer,SPANIELCV ,SPANIE,Apricot   ,Y,M,4
MAPLETON,D         ,Xavier,HUSKY     ,HUSKY ,CreamBlack,Y,M,5
MAPLETON,D         ,Marlowe,COLLBORDR ,COLLBO,BlackWhite,Y,M,2
MAPLETON,D         ,Crystal,POODLETOY ,POODLE,Black     ,Y,F,6
MAPLETON,D         ,Lacey,COLLBORDR ,COLLBO,BlackWhite,N,F,4
MAPLETON,D         ,Kiya,KEESHOND  ,KEESHO,GreyBlack ,Y,F,9
MAPLETON,D         ,Mintie,MALTESE   ,MALTES,White     ,Y,M,12
MAPLETON,D         ,Beauden,LABRADOODL,LABRAD,Cream     ,Y,M,3
MAPLETON,D         ,Bella,FOXTERRMN ,FOXTER,BlackBrinW,Y,F,10
MAPLETON,Cat       ,Samora,DOMSH     ,DOMSH ,Tortoise  ,Y,F,10
MAPLETON,Cat       ,Jenny,SEMI LONG ,SEMI L,GreyWhite ,Y,F,2
MAPLETON,D         ,Elky,FOXTERRMN ,FOXTER,BlackWhite,Y,F,3
MAPLETON,D         ,Rasta,RIDGEBACK ,RIDGEB,RedWheaten,Y,M,7
MAPLETON,D         ,Gus,GROODLE   ,GROODL,Champagne ,Y,M,8
MAPLETON,D         ,Gus,TERRIERAUX,TERRIE,White     ,Y,M,11
MAPLETON,D         ,Hun,GERMNSHEP ,GERMNS,BlackTan  ,Y,M,2
MAPLETON,Cat       ,Crackers,DOMLH     ,DOMLH ,Black     ,Y,M,4
MAPLETON,D         ,Llizzie,MALTESE   ,MALTES,White     ,Y,F,15
MAPLETON,D         ,Missy,ENGLISHBT ,ENGLIS,BrindlWhit,N,F,2
MAPLETON,Cat       ,Matilda,DOMSH     ,DOMSH ,BlackWhite,Y,F,4
MAPLETON,D         ,Shiloh,BULLARABX ,BULLAR,White     ,Y,U,3
MAPLETON,Cat       ,Tinkerbell,DOMSH     ,DOMSH ,Ginger    ,Y,F,2
MAPLETON,Cat       ,Oliver,SIAMESE   ,SIAMES,WhiteGing ,Y,M,5
MAPLETON,D         ,Madeleine,SPANIELCV ,SPANIE,Blenheim  ,Y,F,5
MAPLETON,D         ,Buddy,SPANIELSP ,SPANIE,LiverWhite,Y,M,7
MAPLETON,D         ,Zedd,KELPIEAUSX,KELPIE,Black     ,Y,M,2
MAPLETON,D         ,Pippin,SHIHTZUX  ,SHIHTZ,BlackTan  ,Y,F,2
MAPLETON,D         ,River,KELPIEAUS ,KELPIE,Black     ,Y,F,3
MAPLETON,D         ,Flora,CATTLEDOG ,CATTLE,Red       ,N,F,3
MAPLETON,D         ,Ally,RIDGEBACK ,RIDGEB,Tan       ,Y,F,5
MAPLETON,Cat       ,Tabitha,RUSSIANBLX,RUSSIA,Grey      ,Y,F,7
MAPLETON,Cat       ,Cinder,TABBY     ,TABBY ,Charcoal  ,Y,F,3
MAPLETON,Cat       ,Cassie,DOMSH     ,DOMSH ,Tabby     ,Y,F,2
MAPLETON,D         ,Sebastian,PORTWATER ,PORTWA,BlackWhite,Y,M,4
MAPLETON,D         ,Tess,WOLFHOUNDX,WOLFHO,BrindlWhit,Y,F,4
MAPLETON,Cat       ,Millie,DOMSH     ,DOMSH ,Tabby     ,Y,F,2
MAPLETON,D         ,Gemima,JACKRUSSL ,JACKRU,TanWhite  ,Y,F,8
MAPLETON,D         ,Bella,MALTESEX  ,MALTES,Tan       ,Y,F,6
MAPLETON,D         ,Chilli,STAFFRDBT ,STAFFR,Brindle   ,Y,F,3
MAPLETON,D         ,Ringo,RIDGEBACKX,RIDGEB,Red       ,Y,M,3
MAPLETON,D         ,Jagger,KELPIEAUS ,KELPIE,BrownTan  ,Y,M,2
MAPLETON,D         ,Tilly,SPOODLE   ,SPOODL,Black     ,Y,F,9
MAPLETON,D         ,Rosie,ROTTWEILR ,ROTTWE,BlackTan  ,Y,F,2
MAPLETON,D         ,Tonto,FOXTERRIE ,FOXTER,BlackWhite,Y,U,11
MAPLETON,D         ,Oscar,SPANIELCKX,SPANIE,Black     ,Y,M,2
MAPLETON,D         ,Rusty Thomas,ENGLISHBT ,ENGLIS,Red       ,Y,M,13
MAPLETON,D         ,Bailey,KELPIEAUSX,KELPIE,Tan       ,Y,F,6
MAPLETON,D         ,Beau,LABRADOODL,LABRAD,Gold      ,N,M,6
MAPLETON,D         ,Trouble,MASTIFF   ,MASTIF,Black     ,Y,F,1
MAPLETON,D         ,Bree,BOXERX    ,BOXER,Brown     ,Y,F,6
MAPLETON,D         ,Zac,MALTESE   ,MALTES,White     ,Y,M,11
MAPLETON,D         ,Moet,RETRIEVGD ,RETRIE,Blonde    ,N,M,1
MAPLETON,D         ,Oscar,MALTESE   ,MALTES,White     ,Y,M,1
MAPLETON,D         ,Louie,SHIHTZUX  ,SHIHTZ,Brown     ,Y,M,2
MAPLETON,D         ,Vader,GREATDANEX,GREATD,Black     ,Y,M,3
MAPLETON,D         ,Bella,KELPIEAUS ,KELPIE,BlackTan  ,N,F,7
MAPLETON,D         ,Cindy,KELPIEAUS ,KELPIE,BlackTan  ,N,F,3
MAPLETON,D         ,Kota,MASTIFNEP ,MASTIF,GreyWhite ,Y,F,4
MAPLETON,D         ,Maxy,COLLBORDRX,COLLBO,Black     ,Y,M,1
MAPLETON,D         ,Ruby,STAFFRDBTX,STAFFR,BrownBrin ,Y,F,9
MAPLETON,D         ,Zaida,STAFFRDBT ,STAFFR,Black     ,Y,F,1
MAPLETON,D         ,Bailey,MALTESE   ,MALTES,Cream     ,Y,M,6
MAPLETON,Cat       ,Anubis,TURKANGORA,TURKAN,Black     ,Y,M,4
MAPLETON,Cat       ,Azrah,TURKANGORA,TURKAN,White     ,Y,M,2
MAPLETON,D         ,Lolly,TERRIERBR ,TERRIE,TanBrindle,Y,F,4
MAPLETON,D         ,Winston,MALTESEX  ,MALTES,White     ,Y,M,8
MAPLETON,D         ,Poppy,MALTESEX  ,MALTES,White     ,Y,F,13
MAPLETON,Cat       ,Megsy,DOMSH     ,DOMSH ,Ginger    ,Y,F,3
MAPLETON,D         ,Zuti,MALTESEX  ,MALTES,WhiteFawn ,N,F,3
MAPLETON,D         ,Lingwoo,PUG       ,PUG   ,Black     ,Y,F,12
MAPLETON,Cat       ,Lulu,TABBY     ,TABBY ,BlackWhite,Y,F,5
MAPLETON,D         ,Rex,CATTLEDOGX,CATTLE,RedWhite  ,Y,M,1
MAPLETON,D         ,Dre,STAFFRDBT ,STAFFR,RedWhite  ,N,M,2
MAPLETON,D         ,Whiskey,COLLBORDR ,COLLBO,Wheaten   ,Y,M,8
MAPLETON,D         ,Tsuyoshi,SHARPEIX  ,SHARPE,Chocolate ,N,M,7
MAPLETON,D         ,Jasper,POODLEMIN ,POODLE,Silver    ,Y,M,1
MAPLETON,D         ,Scout,FOXTERRMN ,FOXTER,WhiteBrown,Y,M,4
MAPLETON,D         ,TEX,KELPIEAUSX,KELPIE,Chocolate ,Y,M,13
MAPLETON,D         ,Dali,GERMNSHEP ,GERMNS,White     ,Y,M,4
MAPLETON,Cat       ,Fred,BRITSHCAT ,BRITSH,Blue      ,Y,M,2
MAPLETON,D         ,Franko,MALTESE   ,MALTES,White     ,Y,M,8
MAPLETON,D         ,Leon,POODLETOY ,POODLE,Apricot   ,Y,M,7
MAPLETON,D         ,Randolph,ROTTWEILRX,ROTTWE,BlackTan  ,Y,M,7
MAPLETON,D         ,Darom,ROTTWEILRX,ROTTWE,BlackTan  ,Y,M,3
MAPLETON,D         ,Lilly,TERRIERSIX,TERRIE,Yellow    ,Y,F,13
MAPLETON,D         ,Beto,TERRIERSIX,TERRIE,WhiteGrey ,Y,M,9
MAPLETON,D         ,Evee,STAFFRDAM ,STAFFR,Brown     ,N,F,1
MAPLETON,D         ,Charlie,LABRADOODL,LABRAD,Chocolate ,Y,M,1
MAPLETON,D         ,Harley,MALTESE   ,MALTES,White     ,Y,M,4
MAPLETON,D         ,Texas,MALTESE   ,MALTES,BlackWhite,Y,M,2
MAPLETON,D         ,Deezal,LABRADOR  ,LABRAD,Gold      ,N,M,13
MAPLETON,D         ,Nellie,COLLBORDR ,COLLBO,BlackTanWh,Y,F,0
MAPLETON,D         ,Missy,FOXTERRMN ,FOXTER,TriColour ,N,F,0
MAPLETON,D         ,Denny,KELPIEAUS ,KELPIE,RedTan    ,Y,M,5
MAPLETON,D         ,Scooby,RIDGEBACKX,RIDGEB,Tan       ,Y,F,7
MAPLETON,Cat       ,Dianna,DOMSH     ,DOMSH ,BlackWhite,Y,F,2
MAPLETON,D         ,Gracie,FOXTERRIEX,FOXTER,TanWhite  ,Y,F,8
MAPLETON,D         ,Tish,MALTESE   ,MALTES,White     ,Y,F,13
MAPLETON,Cat       ,Thomas,DOMLH     ,DOMLH ,Tabby     ,Y,M,18
MAPLETON,Cat       ,Mystie,DOMSH     ,DOMSH ,White     ,Y,F,1
MAPLETON,D         ,Butch,STAFFRDBTX,STAFFR,Tan       ,Y,M,3
MAPLETON,D         ,Charlie,POMERANIAX,POMERA,Caramel   ,Y,F,13
MAPLETON,D         ,Bella,SHIHTZUX  ,SHIHTZ,White     ,Y,F,0
MAPLETON,D         ,Maclary,TERRIERSI ,TERRIE,TriColour ,Y,M,8
MAPLETON,Cat       ,Kip,DOMSH     ,DOMSH ,Black     ,Y,M,3
MAPLETON,D         ,Chuck,CATTLEDOG ,CATTLE,Blue      ,Y,M,1
MAPLETON,D         ,Ivy,MALTESEX  ,MALTES,White     ,Y,F,0
MAPLETON,D         ,Jessie,FOXTERRMNX,FOXTER,BlackWhite,Y,F,9
MAPLETON,D         ,Billie,KOOLIE    ,KOOLIE,RedMerle  ,Y,F,0
MAPLETON,D         ,Tiki,GREATDANEX,GREATD,Black     ,Y,F,4
MAPLETON,D         ,Force,GERMNSHEP ,GERMNS,BlackTan  ,Y,M,8
MAPLETON,Cat       ,Purrma,DOMSH     ,DOMSH ,Tortoise  ,Y,F,5
MAPLETON,D         ,Bruno,RIDGEBACK ,RIDGEB,Tan       ,Y,M,5
MAPLETON,D         ,Sam,MALTESE   ,MALTES,White     ,Y,M,10
MAPLETON,D         ,Gracie Fields,RETRIEVGD ,RETRIE,GoldWhite ,N,F,0
MARCOOLA,D         ,Dixie,TERRIERTN ,TERRIE,WhiteTan  ,Y,F,16
MARCOOLA,D         ,Jack,KELPIEAUSX,KELPIE,Black     ,Y,M,15
MARCOOLA,D         ,Vinnie,JACKRUSSLX,JACKRU,TanWhite  ,Y,M,15
MARCOOLA,D         ,Snoutzer,FOXTERRIE ,FOXTER,BlackWhite,Y,F,15
MARCOOLA,D         ,Buffy,MALTESE   ,MALTES,White     ,Y,M,14
MARCOOLA,D         ,Suki,MALTESEX  ,MALTES,Black     ,Y,F,15
MARCOOLA,D         ,Choccy,STAFFRDBT ,STAFFR,BlackGold ,Y,F,14
MARCOOLA,D         ,Libby,MALTESE   ,MALTES,Wheaten   ,Y,F,15
MARCOOLA,D         ,Benni,STAFFRDBT ,STAFFR,Black     ,Y,F,14
MARCOOLA,D         ,Bunny,WHIPPETX  ,WHIPPE,Brindle   ,Y,F,14
MARCOOLA,D         ,Sam,STAFFRDBT ,STAFFR,White     ,Y,M,14
MARCOOLA,D         ,Pixie,TERRIERX  ,TERRIE,Tan       ,Y,F,14
MARCOOLA,D         ,Woody,LABRADORX ,LABRAD,Black     ,Y,F,13
MARCOOLA,D         ,Zephyr,STAFFRDBT ,STAFFR,Brindle   ,Y,M,14
MARCOOLA,D         ,Jess,CATTLEDOG ,CATTLE,Blue      ,Y,F,13
MARCOOLA,D         ,Max,RETRIEVGD ,RETRIE,White     ,Y,M,13
MARCOOLA,D         ,Jack,SHIHTZUX  ,SHIHTZ,CaramelWht,Y,M,12
MARCOOLA,D         ,Molly,SHIHTZUX  ,SHIHTZ,BlackTanWh,Y,F,12
MARCOOLA,D         ,Duncan,CATTLEDOGX,CATTLE,BlackBlue ,Y,M,12
MARCOOLA,D         ,Marley,LABRADOR  ,LABRAD,Honey     ,Y,M,13
MARCOOLA,D         ,Roxie,LABRADOR  ,LABRAD,Chocolate ,Y,F,12
MARCOOLA,D         ,Bear,LHASAAPSOX,LHASAA,BrownWhite,Y,M,12
MARCOOLA,D         ,Chilli,STAFFRDAM ,STAFFR,TanBlack  ,Y,F,12
MARCOOLA,D         ,Daisy,LABRADORX ,LABRAD,Black     ,Y,F,11
MARCOOLA,D         ,Lonnie,STAFFRDBT ,STAFFR,Brindle   ,Y,F,13
MARCOOLA,D         ,Sebastian,CHIHUAHUAX,CHIHUA,Tan       ,Y,M,13
MARCOOLA,D         ,Bear,SHIHTZUX  ,SHIHTZ,Unknown   ,Y,M,11
MARCOOLA,D         ,Shirley,BOXER     ,BOXER ,Tan       ,N,F,11
MARCOOLA,D         ,Lilly,SPANIELCVX,SPANIE,BlackWhite,Y,F,15
MARCOOLA,D         ,Pat,CATTLEDOGX,CATTLE,RedWhite  ,Y,F,11
MARCOOLA,D         ,Diesel,STAFFRDBTX,STAFFR,BlackWhite,Y,M,10
MARCOOLA,D         ,Harvey,SPOODLE   ,SPOODL,Gold      ,Y,M,10
MARCOOLA,D         ,Oliver,SPANIELCV ,SPANIE,Blenheim  ,Y,M,12
MARCOOLA,D         ,Two Socks,LABRADORX ,LABRAD,Black     ,Y,F,10
MARCOOLA,D         ,Curly,TERRIERTN ,TERRIE,White     ,Y,M,10
MARCOOLA,D         ,Spotz,TERRIERTN ,TERRIE,White     ,Y,M,10
MARCOOLA,D         ,Jaid,MASTIFFX  ,MASTIF,BlackWhite,Y,F,13
MARCOOLA,D         ,Chloe,DACHSHUND ,DACHSH,BlackTan  ,Y,F,10
MARCOOLA,D         ,Momotaro,LABRADORX ,LABRAD,BlackTan  ,Y,M,11
MARCOOLA,D         ,Bella,MALTESEX  ,MALTES,White     ,Y,F,10
MARCOOLA,D         ,Giorgio Pacino,LABRADORX ,LABRAD,Black     ,Y,M,10
MARCOOLA,D         ,Guss,SHIHTZUX  ,SHIHTZ,Black     ,Y,M,12
MARCOOLA,D         ,Rosie,CORGIX    ,CORGI,RedWhite  ,Y,F,10
MARCOOLA,D         ,Jordi,MALTESE   ,MALTES,TriColour ,Y,M,9
MARCOOLA,D         ,Maddie,MALTESEX  ,MALTES,BlackWhite,Y,F,13
MARCOOLA,D         ,Duff,MALTESEX  ,MALTES,White     ,Y,M,12
MARCOOLA,D         ,Bo,SHIHTZUX  ,SHIHTZ,White     ,Y,M,10
MARCOOLA,D         ,Bailee,STAFFRDBT ,STAFFR,Grey      ,Y,F,10
MARCOOLA,D         ,Roxy,CATTLEDOGX,CATTLE,GreyFawn  ,Y,F,9
MARCOOLA,D         ,RUBY,BICHONFRSX,BICHON,Black     ,Y,F,10
MARCOOLA,D         ,Cotton,MALTESEX  ,MALTES,White     ,Y,M,19
MARCOOLA,D         ,Buster,STAFFRDBT ,STAFFR,Brindle   ,Y,M,13
MARCOOLA,Cat       ,Timmy,TABBY     ,TABBY ,BlackTan  ,Y,M,15
MARCOOLA,D         ,Gus,SPANIELCK ,SPANIE,White     ,Y,M,9
MARCOOLA,D         ,Bandit,COLLBORDR ,COLLBO,BlackWhite,Y,F,14
MARCOOLA,D         ,Bare,STAFFRDBT ,STAFFR,Black     ,N,M,9
MARCOOLA,D         ,Busta,STAFFRDBTX,STAFFR,GreyWhite ,Y,M,9
MARCOOLA,D         ,Leo,RETRIEVGD ,RETRIE,Gold      ,Y,M,12
MARCOOLA,D         ,Osca,LABRADOR  ,LABRAD,Black     ,Y,M,9
MARCOOLA,D         ,Darcy,STAFFRDBTX,STAFFR,BrindlWhit,Y,F,9
MARCOOLA,Cat       ,Molly,BIRMAN    ,BIRMAN,Cream     ,Y,F,9
MARCOOLA,D         ,Brutus,STAFFRDBT ,STAFFR,Brown     ,N,M,9
MARCOOLA,D         ,Buddah,LABRADOR  ,LABRAD,Brown     ,Y,M,8
MARCOOLA,D         ,Bells,LABRADOR  ,LABRAD,Black     ,Y,F,8
MARCOOLA,D         ,Toots,POMERANIA ,POMERA,Cream     ,N,F,8
MARCOOLA,D         ,Daisy,BEAGLE    ,BEAGLE,Brown     ,Y,F,12
MARCOOLA,Cat       ,Friday,BURMESE   ,BURMES,Chocolate ,Y,F,14
MARCOOLA,Cat       ,Holly,DOMSH     ,DOMSH ,BlackGreyW,Y,F,9
MARCOOLA,D         ,Socrates,LABRADORX ,LABRAD,Black     ,Y,M,8
MARCOOLA,D         ,Neil,COLLBORDRX,COLLBO,Tan       ,Y,M,8
MARCOOLA,D         ,Patsy,GREATDANE ,GREATD,Black     ,Y,F,11
MARCOOLA,D         ,Oakley,LABRADOR  ,LABRAD,Black     ,Y,M,8
MARCOOLA,D         ,Jake,MALTESE   ,MALTES,BrownWhite,Y,M,8
MARCOOLA,Cat       ,Pixie,TABBY     ,TABBY ,Grey      ,Y,M,13
MARCOOLA,D         ,Sasha,POMERANIAX,POMERA,WhiteTan  ,Y,F,15
MARCOOLA,D         ,Taco,CHIHUAHUA ,CHIHUA,Black     ,Y,M,10
MARCOOLA,D         ,Roy,JACKRUSSLX,JACKRU,BlackWhite,Y,M,9
MARCOOLA,D         ,Scoot,POINTRGSH ,POINTR,Liver     ,Y,M,12
MARCOOLA,D         ,Rusty,POODLEX   ,POODLE,White     ,Y,F,11
MARCOOLA,D         ,Gillie,TERRIERYKX,TERRIE,White     ,Y,M,9
MARCOOLA,Cat       ,Miff,PERSIAN X ,PERSIA,Tortoise  ,Y,F,10
MARCOOLA,D         ,Bundy,CATTLEDOGX,CATTLE,BlueRoan  ,Y,M,8
MARCOOLA,D         ,Bonnie,STAFFRDBT ,STAFFR,Brindle   ,Y,F,9
MARCOOLA,D         ,Bella,CATTLEDOG ,CATTLE,Blue      ,Y,F,8
MARCOOLA,D         ,Luna,BULLDOGAM ,BULLDO,White     ,Y,F,9
MARCOOLA,D         ,kimba,CHIHUAHLH ,CHIHUA,Brown     ,Y,M,9
MARCOOLA,D         ,Daisha,DOBERMANX ,DOBERM,Tan       ,Y,F,11
MARCOOLA,D         ,Unknown,LABRADOR  ,LABRAD,Gold      ,Y,F,7
MARCOOLA,D         ,Taj,LABRADORX ,LABRAD,Black     ,Y,M,9
MARCOOLA,D         ,Bobby,COLLBORDR ,COLLBO,Brown     ,Y,M,14
MARCOOLA,D         ,Sacha,STAFFRDBT ,STAFFR,Brindle   ,Y,M,14
MARCOOLA,D         ,Greaser,STAFFRDAM ,STAFFR,White     ,Y,M,11
MARCOOLA,D         ,Hugo boss,POODLE    ,POODLE,White     ,Y,M,12
MARCOOLA,D         ,Paris,MALTESE   ,MALTES,White     ,Y,F,11
MARCOOLA,D         ,Joshua,POODLE    ,POODLE,Cream     ,Y,M,10
MARCOOLA,D         ,Willow,WEIMARANR ,WEIMAR,Grey      ,Y,F,8
MARCOOLA,D         ,Toby,MALTESEX  ,MALTES,Unknown   ,Y,M,10
MARCOOLA,D         ,JD,HEELERX   ,HEELER,Black     ,Y,M,8
MARCOOLA,D         ,Diva,SPANIELCV ,SPANIE,Gold      ,Y,F,11
MARCOOLA,Cat       ,Jasper,SIAMESE   ,SIAMES,WhiteGrey ,Y,M,8
MARCOOLA,Cat       ,Scooby,DOMLH     ,DOMLH ,Ginger    ,Y,M,8
MARCOOLA,D         ,Sila,HUSKY     ,HUSKY ,Grey      ,Y,F,8
MARCOOLA,D         ,Missy,FOXTERRIEX,FOXTER,TanWhite  ,Y,F,8
MARCOOLA,D         ,Bella,MALTESE   ,MALTES,White     ,Y,F,9
MARCOOLA,Cat       ,Dash,DOMSH     ,DOMSH ,TriColour ,Y,F,7
MARCOOLA,D         ,Bailey,LABRADOODL,LABRAD,Caramel   ,Y,M,11
MARCOOLA,D         ,Guinness,STAFFRDBT ,STAFFR,BrindlWhit,Y,M,7
MARCOOLA,D         ,Mishka,FOXTERRIEX,FOXTER,BlackWhite,Y,F,11
MARCOOLA,D         ,Maddie,TERRIERSI ,TERRIE,Unknown   ,Y,F,15
MARCOOLA,D         ,Jali,STAFFRDBT ,STAFFR,BrownBrin ,Y,F,8
MARCOOLA,D         ,Roxy,TERRIERTN ,TERRIE,WhiteBlack,Y,F,8
MARCOOLA,D         ,Billi,POODLEMINX,POODLE,Cream     ,Y,M,7
MARCOOLA,D         ,Jessie,JACKRUSSL ,JACKRU,Tan       ,Y,F,7
MARCOOLA,D         ,Beau,STAFFRDBT ,STAFFR,BlackBrinW,Y,M,7
MARCOOLA,D         ,Taco,SPANIELCVX,SPANIE,Grey      ,Y,M,8
MARCOOLA,D         ,Louie,MOODLE    ,MOODLE,Black     ,Y,M,8
MARCOOLA,D         ,Bella,FOXTERRMN ,FOXTER,WhiteBlack,Y,F,8
MARCOOLA,D         ,Poppy,STAFFRDBT ,STAFFR,Brindle   ,Y,F,7
MARCOOLA,D         ,Khan,STAFFRDBT ,STAFFR,Red       ,N,M,9
MARCOOLA,D         ,Molly,KELPIEAUSX,KELPIE,Black     ,Y,F,12
MARCOOLA,D         ,Ollie,TERRIERX  ,TERRIE,Beige     ,Y,M,7
MARCOOLA,D         ,Trinity,SHIHTZU   ,SHIHTZ,WhiteBrown,Y,F,13
MARCOOLA,D         ,Fudge,LHASAAPSO ,LHASAA,Tan       ,Y,M,9
MARCOOLA,D         ,Chillie,STAFFRDBTX,STAFFR,Black     ,Y,F,7
MARCOOLA,D         ,Yoda,POINTRGSH ,POINTR,BlackWhite,Y,M,7
MARCOOLA,D         ,Cleo,STAFFRDBT ,STAFFR,Tan       ,Y,F,7
MARCOOLA,D         ,Bonnie,LABRADORX ,LABRAD,Yellow    ,Y,F,7
MARCOOLA,D         ,Nugget,STAFFRDBT ,STAFFR,BlackBrind,Y,M,8
MARCOOLA,D         ,Bundy,STAFFRDBT ,STAFFR,RedTan    ,Y,F,7
MARCOOLA,D         ,Ringo,CATTLEDOG ,CATTLE,Blue      ,Y,M,6
MARCOOLA,D         ,Esme,LABRADOR  ,LABRAD,Black     ,Y,F,6
MARCOOLA,D         ,Eevee,CATTLEDOGX,CATTLE,RedWhite  ,Y,F,7
MARCOOLA,D         ,Lilly,STAFFRDAM ,STAFFR,Fawn      ,Y,F,8
MARCOOLA,D         ,Phoebe,GREYHOUND ,GREYHO,Black     ,Y,F,8
MARCOOLA,D         ,Bella,STAFFRDBT ,STAFFR,Brindle   ,Y,F,9
MARCOOLA,D         ,Rosie,LHASAAPSO ,LHASAA,BlackWhite,Y,F,9
MARCOOLA,D         ,Luigi,MALTESEX  ,MALTES,White     ,Y,M,6
MARCOOLA,D         ,Wrex,STAFFRDBT ,STAFFR,Black     ,Y,M,7
MARCOOLA,D         ,Mack,BULLMASTF ,BULLMA,Tan       ,Y,M,6
MARCOOLA,D         ,Charlee Belle,SPANIELCV ,SPANIE,Blenheim  ,Y,F,6
MARCOOLA,Cat       ,Mimsy,RAGDOLL   ,RAGDOL,WhiteGrey ,Y,F,6
MARCOOLA,D         ,Morrison,DACHSHLHM ,DACHSH,BlackTan  ,Y,M,6
MARCOOLA,D         ,Jack,PUGX      ,PUG,GreyBlack ,Y,M,10
MARCOOLA,D         ,Cody,ROTTWEILRX,ROTTWE,BlackTan  ,Y,F,6
MARCOOLA,D         ,Sammy,FOXTERRIEX,FOXTER,WhiteBrown,Y,M,14
MARCOOLA,D         ,Donald,SPOODLE   ,SPOODL,BlackWhite,Y,M,10
MARCOOLA,D         ,Abby,POODLE    ,POODLE,White     ,Y,F,12
MARCOOLA,D         ,Molly,STAFFRDBT ,STAFFR,Brindle   ,Y,F,6
MARCOOLA,D         ,Tyson,LABRADORX ,LABRAD,Gold      ,Y,M,6
MARCOOLA,Cat       ,Mango,DOMSH     ,DOMSH ,Ginger    ,Y,M,7
MARCOOLA,D         ,Edith,LABRADOODL,LABRAD,Brown     ,Y,F,6
MARCOOLA,Cat       ,Missy,TABBY     ,TABBY ,Tortoise  ,Y,F,6
MARCOOLA,D         ,Wolli,COLLBORDR ,COLLBO,BlackWhite,N,M,7
MARCOOLA,D         ,Jack,CATTLEDOG ,CATTLE,RedWheaten,Y,M,9
MARCOOLA,D         ,Sparticus,STAFFRDBTX,STAFFR,WhiteBrind,Y,F,7
MARCOOLA,D         ,Missy,COLLBORDR ,COLLBO,BlackWhite,Y,F,6
MARCOOLA,D         ,Ruby,MALAMUTEA ,MALAMU,RedWhite  ,Y,F,10
MARCOOLA,D         ,Dolly,RETRIEVGD ,RETRIE,Gold      ,Y,F,6
MARCOOLA,D         ,Havoc,RIDGEBACKX,RIDGEB,Tan       ,Y,M,6
MARCOOLA,D         ,Jaya,RIDGEBACKX,RIDGEB,Tan       ,Y,F,6
MARCOOLA,D         ,Banjo,TERRIERAU ,TERRIE,BlueTan   ,Y,F,6
MARCOOLA,D         ,Bella,SHIHTZU   ,SHIHTZ,White     ,Y,F,6
MARCOOLA,D         ,Sasha,BULLMASTF ,BULLMA,Fawn      ,Y,F,8
MARCOOLA,D         ,Polly,STAFFRDBT ,STAFFR,Brindle   ,Y,F,6
MARCOOLA,D         ,Jackson,POODLE    ,POODLE,Grey      ,Y,M,9
MARCOOLA,D         ,Scout,RETRIEVGD ,RETRIE,Gold      ,Y,F,7
MARCOOLA,D         ,Mindi,HEELERX   ,HEELER,BlackWhite,Y,F,6
MARCOOLA,D         ,Zinc,BULLTERRX ,BULLTE,Tan       ,Y,M,10
MARCOOLA,D         ,Sandie,SPOODLE   ,SPOODL,Beige     ,Y,F,5
MARCOOLA,D         ,Odie,TERRIERSIX,TERRIE,BlackTanSi,Y,M,12
MARCOOLA,D         ,Dusty,CAVOODLE  ,CAVOOD,WhiteBlack,Y,M,6
MARCOOLA,D         ,Harley,STAFFRDBT ,STAFFR,BrindlWhit,Y,M,5
MARCOOLA,Cat       ,Stu,TABBY     ,TABBY ,BlackWhite,Y,M,5
MARCOOLA,D         ,Banjo,HUSKYX    ,HUSKY,TriColour ,Y,M,6
MARCOOLA,D         ,Maeve,SPANIELCK ,SPANIE,Blue      ,Y,F,8
MARCOOLA,D         ,Mabel,GREYHOUND ,GREYHO,Black     ,Y,F,8
